"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.138,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.972,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.888,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.38,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.507,,
"SVK","Slovak Republic","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.507,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,3.547,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,3.547,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,3.547,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.547,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.547,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.357,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.214,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.214,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.964,,
"ESP","Spain","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.047,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,2.636,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,2.541,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,2.541,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,2.494,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,2.494,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,2.494,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.446,,
"SWE","Sweden","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.446,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.428,,
"CHE","Switzerland","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.428,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,3.059,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.976,,
"TUR","Turkey","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.976,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.511,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,1.345,,
"GBR","United Kingdom","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,1.345,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1990","1990","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1991","1991","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1992","1992","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1993","1993","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1994","1994","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1995","1995","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1996","1996","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1997","1997","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1998","1998","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","1999","1999","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2000","2000","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2001","2001","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2002","2002","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2003","2003","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2004","2004","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2005","2005","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2006","2006","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2007","2007","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,0.093,,
"USA","United States","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,0.093,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.369,,
"ISR","Israel","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.369,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,1.432,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,1.432,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,1.432,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,1.432,,
"BRA","Brazil","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,1.527,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2013","2013","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2014","2014","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2015","2015","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2016","2016","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2017","2017","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2018","2018","IDX","Index","0","Units",,,2.674,,
"CHL","Chile","EPRC_V1","Version 1 (1985-2019)","2019","2019","IDX","Index","0","Units",,,2.674,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,3.257,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,3.257,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,3.257,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,3.257,,
"CHN","China","EPRC_V1","Version 1 (1985-2019)","2012","2012","IDX","Index","0","Units",,,3.257,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2008","2008","IDX","Index","0","Units",,,4.075,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2009","2009","IDX","Index","0","Units",,,4.075,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2010","2010","IDX","Index","0","Units",,,4.075,,
"IDN","Indonesia","EPRC_V1","Version 1 (1985-2019)","2011","2011","IDX","Index","0","Units",,,4.075,,
